Customer_ID,Age,Gender,Annual_Income,Employment_Status,Credit_Score,Total_Debt,Debt_to_Income_Ratio,Credit_Card_Limit,Credit_Utilization_Rate,Late_Payments_30_Days,Late_Payments_90_Days,Default_Status,Loan_Purpose
CUST-1750,59,Male,41757.21,Employed,644,8597.81,0.2059,8463.95,0.3487,0,0,0,Auto
CUST-1751,45,Male,86287.48,Self-Employed,538,35144.89,0.4073,11703.37,0.5613,6,0,0,Personal
CUST-1752,48,Female,40692.7,Unemployed,519,7589.19,0.1865,6450.58,0.7089,4,3,1,Small Business
CUST-1753,61,Male,62712.13,Employed,682,19622.63,0.3129,14117.06,0.372,0,0,0,Small Business
CUST-1754,33,Female,43367.64,Employed,579,21597.08,0.498,7317.81,0.6793,5,2,1,Debt Consolidation
CUST-1755,53,Male,114389.4,Self-Employed,588,34088.04,0.298,17829.14,0.5633,1,1,1,Auto
CUST-1756,33,Female,79615.82,Self-Employed,629,16297.36,0.2047,8211.64,0.5734,0,0,0,Personal
CUST-1757,34,Male,46792.33,Employed,612,3949.27,0.0844,6451.82,0.4801,1,0,0,Debt Consolidation
CUST-1758,40,Female,81889.46,Employed,685,21848.11,0.2668,13142.79,0.4002,0,0,0,Small Business
CUST-1759,41,Male,39512.25,Self-Employed,736,13833.24,0.3501,7357.44,0.5564,0,0,0,Home Improvement
CUST-1760,28,Female,59692.99,Self-Employed,625,38388.56,0.6431,9379.51,0.5587,1,0,0,Debt Consolidation
CUST-1761,41,Male,62214.13,Employed,654,21071.93,0.3387,12188.37,0.5077,0,0,0,Home Improvement
CUST-1762,42,Male,43560.08,Employed,712,7614.3,0.1748,8738.63,0.5304,0,0,0,Home Improvement
CUST-1763,45,Female,141853.14,Employed,777,42385.72,0.2988,27486.91,0.3911,0,0,0,Personal
CUST-1764,54,Female,38928.19,Employed,556,6672.29,0.1714,5789.54,0.5791,1,1,0,Auto
CUST-1765,22,Female,34652.76,Self-Employed,617,12176.98,0.3514,4720.6,0.5451,2,2,1,Debt Consolidation
CUST-1766,29,Female,31577.39,Unemployed,424,14345.61,0.4543,4486.72,0.6415,1,1,1,Debt Consolidation
CUST-1767,48,Female,40124.02,Unemployed,532,18007.66,0.4488,5380.38,0.3315,1,1,1,Small Business
CUST-1768,39,Male,34851.92,Employed,508,18433.18,0.5289,5171.28,0.6684,6,0,1,Debt Consolidation
CUST-1769,50,Female,64401.73,Employed,629,11424.87,0.1774,11507.52,0.3725,0,0,0,Small Business
CUST-1770,35,Female,122832.11,Employed,494,47327.21,0.3853,10774.5,0.7197,1,1,1,Small Business
CUST-1771,52,Female,102574.01,Self-Employed,834,22740.66,0.2217,28048.65,0.2772,0,0,0,Home Improvement
CUST-1772,34,Female,58978.05,Employed,684,17958.82,0.3045,8242.6,0.525,0,0,0,Small Business
CUST-1773,32,Male,37548.93,Employed,517,2744.83,0.0731,5292.03,0.5422,1,0,0,Home Improvement
CUST-1774,46,Female,57432.88,Employed,608,11285.56,0.1965,9615.03,0.4828,0,0,0,Small Business
CUST-1775,42,Female,110645.65,Employed,660,17327.11,0.1566,15051.22,0.1952,0,0,0,Personal
CUST-1776,38,Male,26857.75,Self-Employed,614,9765.48,0.3636,4028.64,0.6027,0,0,0,Debt Consolidation
CUST-1777,51,Male,35821.75,Employed,636,9872.47,0.2756,7235.71,0.4559,1,0,0,Home Improvement
CUST-1778,62,Male,86397.99,Employed,667,30930.48,0.358,15919.34,0.5576,0,0,0,Small Business
CUST-1779,36,Male,113634.44,Employed,609,15261.11,0.1343,19689.74,0.4851,1,1,0,Auto
CUST-1780,39,Male,111519.24,Employed,731,30043.28,0.2694,15039.66,0.3288,0,0,0,Auto
CUST-1781,38,Male,37442.37,Unemployed,566,12749.13,0.3405,5888.85,0.3726,1,0,0,Small Business
CUST-1782,50,Male,63685.66,Employed,798,9527.37,0.1496,10527.46,0.3719,0,0,0,Home Improvement
CUST-1783,39,Male,66351.24,Employed,644,14238.98,0.2146,8326.95,0.3759,0,0,0,Debt Consolidation
CUST-1784,42,Male,41257.64,Employed,691,9258.21,0.2244,7742.27,0.5008,0,0,0,Auto
CUST-1785,39,Female,43892.55,Self-Employed,638,7931.38,0.1807,5668.32,0.4287,6,0,0,Personal
CUST-1786,39,Female,130047.71,Employed,671,36374.34,0.2797,26057.0,0.5076,0,0,0,Auto
CUST-1787,44,Male,111164.58,Self-Employed,808,21799.37,0.1961,24896.97,0.3569,0,0,0,Debt Consolidation
CUST-1788,29,Female,57926.18,Employed,665,6754.19,0.1166,11657.31,0.4089,0,0,0,Home Improvement
CUST-1789,39,Male,37638.0,Employed,549,9940.2,0.2641,5679.72,0.6379,1,0,0,Debt Consolidation
CUST-1790,48,Female,61926.81,Employed,637,21414.29,0.3458,8964.76,0.413,1,0,0,Personal
CUST-1791,23,Female,51932.06,Employed,618,14707.16,0.2832,8067.42,0.6095,0,0,0,Small Business
CUST-1792,56,Female,35498.14,Self-Employed,591,16421.44,0.4626,6330.24,0.4486,1,0,0,Personal
CUST-1793,31,Male,47993.71,Self-Employed,645,17172.15,0.3578,6013.46,0.3102,0,0,0,Auto
CUST-1794,36,Male,36942.47,Employed,713,7133.59,0.1931,8959.51,0.3808,0,0,0,Personal
CUST-1795,34,Female,91249.4,Employed,719,12847.92,0.1408,18967.81,0.3203,0,0,0,Debt Consolidation
CUST-1796,40,Female,35104.93,Employed,767,9113.24,0.2596,8686.75,0.4124,0,0,0,Auto
CUST-1797,43,Male,44804.41,Self-Employed,518,19664.66,0.4389,5185.17,0.6686,1,0,0,Home Improvement
CUST-1798,27,Male,220508.64,Employed,657,43506.35,0.1973,17617.81,0.5209,1,0,0,Debt Consolidation
CUST-1799,30,Male,86445.33,Employed,617,17133.46,0.1982,10290.47,0.4787,2,2,0,Debt Consolidation
CUST-1800,34,Female,51482.76,Self-Employed,640,22709.05,0.4411,9151.79,0.4453,2,0,0,Personal
CUST-1801,40,Male,40997.1,Unemployed,421,18788.97,0.4583,3134.73,0.8202,1,0,1,Auto
CUST-1802,45,Female,100980.14,Employed,632,24396.8,0.2416,19435.67,0.392,0,0,0,Auto
CUST-1803,49,Male,44239.59,Employed,591,8657.69,0.1957,7590.7,0.4588,3,2,1,Small Business
CUST-1804,21,Male,93517.53,Self-Employed,760,11474.6,0.1227,14385.55,0.3012,0,0,0,Auto
CUST-1805,40,Male,27706.05,Student,609,8425.41,0.3041,6674.77,0.5409,0,0,0,Home Improvement
CUST-1806,51,Male,36839.6,Employed,654,8428.9,0.2288,4931.92,0.4456,0,0,0,Debt Consolidation
CUST-1807,27,Male,33990.19,Unemployed,634,14615.78,0.43,6008.42,0.3792,3,0,0,Small Business
CUST-1808,39,Female,66661.73,Employed,649,19418.56,0.2913,6122.67,0.4593,3,0,0,Auto
CUST-1809,44,Female,35917.95,Student,657,1986.26,0.0553,7196.87,0.3917,2,0,0,Auto
CUST-1810,42,Female,38225.44,Employed,593,9564.01,0.2502,5602.25,0.4799,0,0,0,Debt Consolidation
CUST-1811,39,Female,43723.12,Employed,678,12058.84,0.2758,7111.78,0.395,0,0,0,Auto
CUST-1812,28,Male,42836.17,Unemployed,560,6532.52,0.1525,8525.95,0.3967,2,2,1,Debt Consolidation
CUST-1813,23,Female,51704.88,Self-Employed,658,15252.94,0.295,9536.33,0.3366,0,0,0,Debt Consolidation
CUST-1814,33,Male,36435.84,Employed,567,14363.01,0.3942,6866.37,0.6454,1,0,0,Personal
CUST-1815,32,Female,142312.43,Employed,683,31764.13,0.2232,26176.17,0.3394,0,0,0,Debt Consolidation
CUST-1816,32,Male,31412.87,Student,721,10253.16,0.3264,6500.9,0.5131,0,0,0,Auto
CUST-1817,48,Male,62007.28,Employed,672,21125.88,0.3407,13175.75,0.4703,0,0,0,Debt Consolidation
CUST-1818,55,Female,65420.49,Employed,718,16682.22,0.255,9602.0,0.223,0,0,0,Home Improvement
CUST-1819,26,Male,55185.3,Employed,610,18078.7,0.3276,10306.11,0.4948,0,0,0,Home Improvement
CUST-1820,35,Female,105895.19,Self-Employed,660,55510.26,0.5242,13525.68,0.6074,0,0,0,Small Business
CUST-1821,44,Male,82723.74,Employed,566,19936.42,0.241,7785.32,0.6554,0,0,0,Debt Consolidation
CUST-1822,34,Male,32478.56,Employed,775,7083.57,0.2181,6825.32,0.2427,0,0,0,Personal
CUST-1823,64,Female,44895.92,Employed,651,6294.41,0.1402,8483.62,0.5212,3,0,0,Debt Consolidation
CUST-1824,39,Female,40284.33,Employed,669,4620.61,0.1147,8635.41,0.4454,0,0,0,Debt Consolidation
CUST-1825,29,Female,43649.45,Unemployed,504,29642.34,0.6791,5516.0,0.7041,6,3,1,Debt Consolidation
CUST-1826,21,Male,44019.34,Unemployed,611,16423.62,0.3731,7106.24,0.425,0,0,0,Personal
CUST-1827,47,Female,103146.71,Self-Employed,658,21939.31,0.2127,19671.08,0.2755,1,0,0,Debt Consolidation
CUST-1828,21,Male,68189.6,Employed,612,16658.72,0.2443,12908.7,0.595,3,2,0,Home Improvement
CUST-1829,35,Male,53594.72,Self-Employed,588,16523.25,0.3083,7768.17,0.4832,2,2,0,Personal
CUST-1830,58,Female,73240.47,Self-Employed,621,14435.7,0.1971,8588.36,0.3557,1,0,0,Personal
CUST-1831,43,Female,33849.48,Employed,504,12399.06,0.3663,5205.18,0.7065,4,3,1,Auto
CUST-1832,33,Male,90891.37,Self-Employed,754,26703.88,0.2938,21289.01,0.3912,0,0,0,Auto
CUST-1833,27,Male,150173.86,Self-Employed,695,7508.69,0.05,13770.65,0.5861,0,0,0,Home Improvement
CUST-1834,53,Female,65507.48,Self-Employed,623,8922.12,0.1362,9122.71,0.3264,0,0,0,Personal
CUST-1835,41,Female,41316.01,Employed,754,11304.06,0.2736,8822.85,0.3516,0,0,0,Personal
CUST-1836,46,Male,47245.07,Self-Employed,699,16049.15,0.3397,8385.94,0.4533,0,0,0,Home Improvement
CUST-1837,31,Male,44683.4,Employed,529,7131.47,0.1596,4676.92,0.4365,2,1,0,Home Improvement
CUST-1838,40,Male,57698.94,Employed,649,5239.06,0.0908,8459.22,0.5356,1,0,0,Debt Consolidation
CUST-1839,24,Female,87096.11,Employed,606,14126.99,0.1622,12924.97,0.545,0,0,0,Personal
CUST-1840,21,Male,40652.3,Student,468,21777.44,0.5357,5654.7,0.6585,6,2,1,Small Business
CUST-1841,59,Male,35519.88,Employed,566,8190.88,0.2306,5991.08,0.4222,6,2,1,Personal
CUST-1842,43,Male,27473.96,Self-Employed,554,7695.46,0.2801,3785.51,0.5995,6,0,0,Home Improvement
CUST-1843,35,Male,155065.91,Employed,663,45062.15,0.2906,17678.15,0.5186,0,0,0,Auto
CUST-1844,33,Female,30572.57,Unemployed,641,12018.08,0.3931,5438.31,0.4878,0,0,0,Auto
CUST-1845,37,Male,47313.89,Employed,679,15826.5,0.3345,7608.41,0.421,0,0,0,Debt Consolidation
CUST-1846,43,Female,54553.32,Employed,623,25001.79,0.4583,12089.41,0.619,4,0,1,Personal
CUST-1847,45,Male,41937.14,Employed,563,13071.81,0.3117,6505.85,0.4071,6,0,1,Personal
CUST-1848,21,Female,46426.1,Self-Employed,592,13403.22,0.2887,8382.5,0.538,0,0,0,Small Business
CUST-1849,45,Female,94991.76,Employed,731,29846.41,0.3142,19328.91,0.4611,0,0,0,Personal
CUST-1850,40,Male,80692.56,Employed,561,15638.22,0.1938,7595.34,0.2818,0,0,0,Home Improvement
CUST-1851,34,Female,69765.72,Employed,566,14825.22,0.2125,5570.41,0.6164,0,0,0,Personal
CUST-1852,31,Male,68392.15,Employed,574,20497.13,0.2997,6945.87,0.4986,6,2,1,Home Improvement
CUST-1853,22,Male,113414.53,Employed,569,50140.56,0.4421,10262.07,0.6615,2,2,1,Personal
CUST-1854,41,Male,116052.97,Employed,572,40769.41,0.3513,9283.18,0.3938,1,0,0,Debt Consolidation
CUST-1855,21,Male,111976.1,Employed,721,40490.56,0.3616,20147.23,0.333,0,0,0,Auto
CUST-1856,58,Male,29586.69,Unemployed,546,12790.33,0.4323,3982.31,0.4083,6,1,1,Auto
CUST-1857,29,Male,83865.63,Employed,755,18693.65,0.2229,17301.31,0.3445,0,0,0,Personal
CUST-1858,21,Female,68786.05,Employed,617,7277.56,0.1058,10821.55,0.4382,0,0,0,Auto
CUST-1859,48,Female,112683.47,Employed,732,5634.17,0.05,24101.83,0.3084,0,0,0,Home Improvement
CUST-1860,30,Female,43129.46,Employed,689,10696.11,0.248,6601.48,0.518,0,0,0,Auto
CUST-1861,50,Male,64744.93,Employed,649,5820.57,0.0899,10160.53,0.5758,0,0,0,Small Business
CUST-1862,41,Female,91260.21,Employed,735,29312.78,0.3212,13307.91,0.4601,0,0,0,Home Improvement
CUST-1863,30,Female,44638.92,Self-Employed,634,12922.97,0.2895,7454.96,0.4734,2,0,0,Auto
CUST-1864,21,Male,29184.48,Unemployed,477,10170.79,0.3485,5224.43,0.6677,3,0,0,Debt Consolidation
CUST-1865,50,Male,35263.69,Employed,721,10699.0,0.3034,5821.13,0.5451,0,0,0,Home Improvement
CUST-1866,24,Female,62287.83,Employed,638,7891.87,0.1267,8673.26,0.352,0,0,0,Personal
CUST-1867,42,Female,47328.19,Employed,615,10629.91,0.2246,10170.59,0.6298,0,0,0,Auto
CUST-1868,21,Female,44923.73,Unemployed,602,17614.59,0.3921,8149.11,0.5227,1,0,0,Debt Consolidation
CUST-1869,44,Female,117519.98,Employed,748,33258.15,0.283,21691.76,0.2349,0,0,0,Home Improvement
CUST-1870,23,Male,43524.39,Employed,598,8613.48,0.1979,5989.66,0.4191,0,0,0,Debt Consolidation
CUST-1871,44,Male,82366.51,Self-Employed,757,31101.59,0.3776,17323.98,0.3092,0,0,0,Auto
CUST-1872,54,Female,49583.99,Self-Employed,557,22010.33,0.4439,8193.7,0.762,1,1,1,Personal
CUST-1873,44,Female,58277.45,Employed,601,11195.1,0.1921,7794.49,0.3955,0,0,0,Small Business
CUST-1874,35,Female,25000.0,Employed,594,10205.0,0.4082,6848.55,0.3533,0,0,0,Small Business
CUST-1875,21,Female,70056.44,Self-Employed,733,13696.03,0.1955,10497.67,0.4629,0,0,0,Personal
CUST-1876,25,Female,49333.66,Employed,667,11820.34,0.2396,8488.5,0.4217,1,0,0,Debt Consolidation
CUST-1877,49,Male,46423.64,Employed,694,11364.51,0.2448,7767.32,0.3859,0,0,0,Auto
CUST-1878,31,Female,117072.13,Employed,656,15406.69,0.1316,22937.04,0.4195,0,0,0,Debt Consolidation
CUST-1879,26,Female,38036.58,Employed,658,7808.91,0.2053,7571.57,0.5679,1,0,0,Auto
CUST-1880,44,Female,61578.98,Self-Employed,629,26337.33,0.4277,8712.79,0.3681,0,0,0,Auto
CUST-1881,37,Female,64724.16,Employed,700,6388.27,0.0987,8341.15,0.1973,0,0,0,Small Business
CUST-1882,38,Female,35109.32,Unemployed,620,16750.66,0.4771,6644.73,0.5447,2,0,0,Auto
CUST-1883,48,Male,66202.98,Employed,670,11969.5,0.1808,6306.9,0.5425,1,0,0,Small Business
CUST-1884,37,Female,44965.87,Self-Employed,778,8583.98,0.1909,12304.13,0.2755,0,0,0,Auto
CUST-1885,48,Male,73677.26,Employed,589,26612.23,0.3612,8026.29,0.8162,1,0,0,Auto
CUST-1886,25,Male,32209.78,Self-Employed,555,14188.41,0.4405,4937.39,0.5062,0,0,0,Home Improvement
CUST-1887,54,Female,103236.71,Self-Employed,531,53084.32,0.5142,8760.28,0.7508,1,0,0,Debt Consolidation
CUST-1888,30,Female,72682.36,Self-Employed,625,22844.07,0.3143,12628.56,0.5101,0,0,0,Personal
CUST-1889,38,Female,85498.63,Employed,612,17193.77,0.2011,8070.82,0.4913,0,0,0,Auto
CUST-1890,37,Male,32464.3,Unemployed,472,10255.47,0.3159,5012.37,0.7805,6,0,1,Auto
CUST-1891,31,Female,79615.72,Self-Employed,736,23972.29,0.3011,20451.2,0.6218,0,0,0,Debt Consolidation
CUST-1892,33,Male,90116.14,Employed,636,24439.5,0.2712,11927.21,0.298,1,0,0,Home Improvement
CUST-1893,45,Male,71924.45,Employed,634,14183.5,0.1972,11901.42,0.5141,2,0,0,Small Business
CUST-1894,39,Female,32525.83,Unemployed,503,12958.29,0.3984,5471.3,0.5507,1,0,0,Small Business
CUST-1895,60,Female,28754.14,Employed,636,5543.8,0.1928,6757.0,0.4152,0,0,0,Personal
CUST-1896,52,Male,61464.8,Employed,612,13565.28,0.2207,6510.62,0.4006,0,0,0,Small Business
CUST-1897,42,Male,41425.5,Unemployed,752,13566.85,0.3275,7801.26,0.3028,0,0,0,Home Improvement
CUST-1898,21,Female,121675.18,Self-Employed,552,54437.48,0.4474,13734.51,0.6225,2,0,0,Small Business
CUST-1899,49,Female,71863.46,Employed,530,13689.99,0.1905,7692.09,0.466,2,0,0,Small Business
CUST-1900,40,Male,26600.18,Unemployed,750,7562.43,0.2843,6987.32,0.2317,0,0,0,Personal
CUST-1901,37,Male,86227.84,Employed,583,34930.9,0.4051,9750.01,0.6136,0,0,0,Debt Consolidation
CUST-1902,43,Male,90183.46,Employed,642,24935.73,0.2765,9636.24,0.3742,2,0,0,Home Improvement
CUST-1903,36,Female,85036.62,Employed,602,11428.92,0.1344,15983.07,0.5026,0,0,0,Auto
CUST-1904,47,Male,74369.55,Self-Employed,753,18718.82,0.2517,18419.0,0.396,0,0,0,Auto
CUST-1905,38,Male,29366.59,Student,542,3659.08,0.1246,5621.05,0.5708,1,0,0,Home Improvement
CUST-1906,43,Male,27813.18,Self-Employed,648,4594.74,0.1652,6296.27,0.4952,0,0,0,Auto
CUST-1907,42,Male,86002.26,Employed,727,19419.31,0.2258,10164.99,0.1513,0,0,0,Debt Consolidation
CUST-1908,22,Female,86598.55,Employed,672,16748.16,0.1934,14991.03,0.2346,0,0,0,Small Business
CUST-1909,30,Male,52606.11,Employed,723,19753.59,0.3755,10306.31,0.4727,0,0,0,Home Improvement
CUST-1910,47,Female,118422.25,Employed,723,15596.21,0.1317,24207.81,0.3311,0,0,0,Debt Consolidation
CUST-1911,43,Male,25397.94,Student,698,8942.61,0.3521,5402.48,0.4207,0,0,0,Home Improvement
CUST-1912,43,Male,56689.86,Employed,738,11474.03,0.2024,7697.37,0.3828,0,0,0,Personal
CUST-1913,22,Male,56330.75,Self-Employed,768,9283.31,0.1648,13655.2,0.2054,0,0,0,Personal
CUST-1914,24,Male,94745.95,Employed,737,35889.77,0.3788,14494.45,0.4938,0,0,0,Home Improvement
CUST-1915,23,Female,35132.06,Employed,688,6696.17,0.1906,8834.14,0.3629,0,0,0,Small Business
CUST-1916,35,Female,83352.14,Employed,569,4751.07,0.057,6848.95,0.4988,1,0,0,Small Business
CUST-1917,29,Female,29865.83,Employed,648,7905.49,0.2647,3555.32,0.5137,0,0,0,Small Business
CUST-1918,21,Female,26347.84,Employed,588,7227.21,0.2743,5024.9,0.5767,0,0,1,Debt Consolidation
CUST-1919,36,Male,33126.93,Unemployed,473,12604.8,0.3805,4826.93,0.8719,6,3,1,Debt Consolidation
CUST-1920,33,Female,53977.97,Employed,711,15966.68,0.2958,9638.33,0.2574,0,0,0,Small Business
CUST-1921,43,Male,81254.43,Self-Employed,646,21963.07,0.2703,8925.74,0.3486,0,0,0,Home Improvement
CUST-1922,58,Male,26481.39,Unemployed,633,6773.94,0.2558,4263.7,0.4445,0,0,0,Personal
CUST-1923,49,Female,27380.36,Student,617,7077.82,0.2585,6755.94,0.4722,0,0,0,Auto
CUST-1924,30,Male,53985.69,Employed,595,15607.26,0.2891,9370.82,0.4735,1,0,0,Auto
CUST-1925,32,Female,39793.95,Student,604,6132.25,0.1541,9339.86,0.4588,0,0,0,Auto
CUST-1926,35,Female,92009.04,Employed,555,11620.74,0.1263,10492.34,0.4018,1,1,0,Auto
CUST-1927,49,Female,80821.54,Self-Employed,731,12333.37,0.1526,9345.01,0.2854,0,0,0,Debt Consolidation
CUST-1928,37,Female,66828.0,Employed,578,18377.7,0.275,12628.03,0.4955,0,0,0,Small Business
CUST-1929,38,Male,66536.79,Employed,592,30234.32,0.4544,7903.74,0.5018,6,2,1,Home Improvement
CUST-1930,58,Male,37199.27,Employed,681,9694.13,0.2606,8002.74,0.3083,0,0,0,Personal
CUST-1931,41,Male,70464.34,Employed,663,19885.04,0.2822,8885.16,0.5722,0,0,0,Auto
CUST-1932,52,Male,41506.17,Self-Employed,679,19711.28,0.4749,8486.82,0.6675,0,0,0,Small Business
CUST-1933,39,Male,25000.0,Employed,608,5097.5,0.2039,4013.22,0.6741,0,0,0,Personal
CUST-1934,52,Male,100550.49,Employed,563,53362.15,0.5307,10740.41,0.7291,6,2,1,Small Business
CUST-1935,43,Male,62673.75,Employed,585,11770.13,0.1878,8060.53,0.4993,2,0,0,Home Improvement
CUST-1936,42,Male,94056.91,Employed,614,21228.64,0.2257,18433.29,0.3834,0,0,0,Personal
CUST-1937,24,Male,46597.71,Employed,681,9613.11,0.2063,7142.94,0.2259,0,0,0,Small Business
CUST-1938,42,Male,62032.5,Self-Employed,710,3101.62,0.05,12680.84,0.3141,0,0,0,Personal
CUST-1939,32,Male,67767.77,Employed,573,14834.36,0.2189,7129.94,0.4975,0,0,0,Debt Consolidation
CUST-1940,47,Female,133856.86,Self-Employed,460,60275.74,0.4503,6954.32,0.6236,1,0,1,Small Business
CUST-1941,21,Male,56841.66,Employed,710,15011.88,0.2641,8217.27,0.3796,0,0,0,Small Business
CUST-1942,48,Female,40372.15,Self-Employed,680,13871.87,0.3436,8759.56,0.4486,0,0,0,Debt Consolidation
CUST-1943,51,Female,39228.05,Unemployed,500,22089.31,0.5631,6174.94,0.7516,3,2,1,Small Business
CUST-1944,34,Female,92925.16,Employed,735,4646.26,0.05,21441.06,0.3888,0,0,0,Auto
CUST-1945,36,Male,63905.19,Employed,661,8294.89,0.1298,11406.85,0.3945,0,0,0,Debt Consolidation
CUST-1946,25,Female,38470.34,Employed,591,9032.84,0.2348,5119.72,0.4567,0,0,0,Small Business
CUST-1947,51,Female,36526.55,Employed,672,13029.02,0.3567,7586.92,0.4528,0,0,0,Small Business
CUST-1948,21,Male,84653.34,Employed,653,14941.31,0.1765,10446.76,0.4641,1,0,0,Home Improvement
CUST-1949,30,Female,53134.87,Self-Employed,712,22911.76,0.4312,7245.42,0.5874,0,0,0,Home Improvement
CUST-1950,41,Female,126237.46,Employed,531,33149.96,0.2626,10331.06,0.521,6,0,1,Debt Consolidation
CUST-1951,47,Female,45532.64,Employed,787,9994.41,0.2195,12300.31,0.4144,0,0,0,Personal
CUST-1952,42,Male,33390.81,Employed,624,6654.79,0.1993,6088.73,0.4595,0,0,0,Personal
CUST-1953,36,Female,90137.6,Self-Employed,610,35505.2,0.3939,8431.89,0.7219,0,0,0,Debt Consolidation
CUST-1954,39,Female,26976.63,Employed,687,2827.15,0.1048,4921.66,0.7566,0,0,0,Small Business
CUST-1955,55,Female,51751.67,Employed,672,15328.84,0.2962,8840.08,0.5356,0,0,0,Debt Consolidation
CUST-1956,52,Male,36236.19,Student,579,12791.38,0.353,4116.79,0.7978,6,3,1,Debt Consolidation
CUST-1957,28,Male,48904.04,Employed,736,13487.73,0.2758,9207.14,0.3377,0,0,0,Personal
CUST-1958,54,Male,29345.44,Employed,636,2749.67,0.0937,3948.21,0.3789,0,0,0,Debt Consolidation
CUST-1959,44,Male,86939.64,Employed,571,32341.55,0.372,11414.47,0.6746,6,2,0,Personal
CUST-1960,36,Male,53957.25,Self-Employed,653,20633.25,0.3824,7634.29,0.5021,1,0,0,Auto
CUST-1961,43,Male,58178.52,Employed,571,14800.62,0.2544,8500.29,0.4274,0,0,0,Personal
CUST-1962,46,Female,98804.23,Self-Employed,638,12666.7,0.1282,17619.5,0.309,0,0,0,Debt Consolidation
CUST-1963,25,Male,75617.36,Employed,702,9164.82,0.1212,11743.57,0.3138,0,0,0,Auto
CUST-1964,50,Male,59684.11,Employed,684,17129.34,0.287,13480.27,0.3247,0,0,0,Small Business
CUST-1965,57,Male,49638.13,Employed,572,12186.16,0.2455,6856.2,0.5272,0,0,0,Home Improvement
CUST-1966,57,Male,30914.27,Unemployed,537,13184.94,0.4265,5873.68,0.5626,6,2,1,Auto
CUST-1967,42,Male,37658.13,Student,588,3863.72,0.1026,6547.93,0.4422,2,2,1,Auto
CUST-1968,47,Female,128004.64,Self-Employed,688,67727.26,0.5291,23616.94,0.6093,1,0,0,Personal
CUST-1969,36,Female,91660.47,Employed,594,39093.19,0.4265,6752.33,0.7459,0,0,0,Personal
CUST-1970,37,Male,31976.38,Student,531,13247.81,0.4143,6352.84,0.7718,0,0,0,Home Improvement
CUST-1971,44,Female,91477.97,Employed,664,19045.71,0.2082,18937.16,0.4693,0,0,0,Home Improvement
CUST-1972,35,Male,61359.08,Employed,626,19739.22,0.3217,7002.52,0.5609,0,0,0,Small Business
CUST-1973,50,Male,104366.35,Employed,749,9351.22,0.0896,23191.47,0.3353,0,0,0,Auto
CUST-1974,38,Male,98811.73,Self-Employed,758,34277.79,0.3469,15112.21,0.2949,0,0,0,Auto
CUST-1975,46,Female,39545.7,Employed,532,14477.68,0.3661,6351.71,0.5963,2,2,1,Personal
CUST-1976,30,Male,62598.99,Employed,729,5533.75,0.0884,8801.93,0.2469,0,0,0,Personal
CUST-1977,49,Male,37178.94,Employed,512,7881.94,0.212,6597.62,0.7054,4,0,0,Small Business
CUST-1978,50,Female,38362.6,Employed,742,10944.85,0.2853,9447.64,0.2728,0,0,0,Personal
CUST-1979,52,Male,67202.17,Employed,783,21518.13,0.3202,17663.55,0.393,0,0,0,Auto
CUST-1980,32,Female,53328.88,Employed,643,2666.44,0.05,7989.95,0.4789,3,0,0,Auto
CUST-1981,38,Female,28330.05,Employed,712,1614.81,0.057,6118.53,0.3216,0,0,0,Personal
CUST-1982,21,Female,36225.95,Self-Employed,690,6962.63,0.1922,6704.54,0.2694,0,0,0,Personal
CUST-1983,52,Female,38188.35,Employed,680,9191.94,0.2407,6604.33,0.3714,0,0,0,Home Improvement
CUST-1984,32,Female,111768.21,Employed,724,38202.37,0.3418,24033.26,0.3377,0,0,0,Auto
CUST-1985,43,Female,55151.34,Employed,479,8167.91,0.1481,4734.6,0.6262,6,1,1,Home Improvement
CUST-1986,32,Male,73857.35,Self-Employed,602,19446.64,0.2633,12964.31,0.7551,2,0,0,Home Improvement
CUST-1987,46,Female,37218.25,Employed,627,3747.88,0.1007,9362.44,0.423,0,0,0,Home Improvement
CUST-1988,48,Male,27689.86,Unemployed,706,1860.76,0.0672,5493.47,0.5372,0,0,0,Auto
CUST-1989,59,Female,76148.33,Employed,544,20087.93,0.2638,9997.0,0.4086,0,0,0,Small Business
CUST-1990,44,Male,40374.43,Self-Employed,453,20179.14,0.4998,4044.03,0.6976,6,2,1,Debt Consolidation
CUST-1991,37,Male,123229.3,Employed,619,28897.27,0.2345,19905.43,0.3687,0,0,0,Home Improvement
CUST-1992,33,Male,118350.81,Employed,514,26013.51,0.2198,14452.36,0.4337,1,0,0,Personal
CUST-1993,35,Female,39872.25,Employed,567,10506.34,0.2635,5476.11,0.381,1,1,0,Small Business
CUST-1994,36,Male,43980.6,Unemployed,590,11685.65,0.2657,7018.58,0.5868,1,0,0,Small Business
CUST-1995,32,Male,61119.57,Employed,571,24319.48,0.3979,5775.26,0.6454,0,0,0,Debt Consolidation
CUST-1996,43,Male,62463.32,Employed,641,16677.71,0.267,8241.29,0.4692,0,0,0,Auto
CUST-1997,55,Male,25000.0,Self-Employed,528,9297.5,0.3719,4530.64,0.5915,1,0,0,Home Improvement
CUST-1998,33,Female,69357.07,Employed,645,3467.85,0.05,15094.76,0.3383,1,0,0,Personal
CUST-1999,33,Male,52609.52,Employed,421,7296.94,0.1387,6516.55,0.7591,3,2,1,Personal
